"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT08"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-03","1.34",,"0.00",,"80","64","  270","  270","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-04","2.01",,"0.00",,"82","65","  280","  280","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-05","1.57",,"0.00",,"88","63","  260","  280","8.9","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-06","2.46",,"0.00",,"108","69","  270","  270","10.1","18.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-07","1.79",,"0.00",,"104","79","  140","  140","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-08","1.12",,"0.00",,"98","75","  260","  270","8.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-09","1.12",,"0.00",,"96","74","  270","  280","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-10","1.12",,"0.00",,"91","73","  280","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-11","1.12",,"0.00",,"90","72","  270","  280","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-12","2.24",,"0.00",,"88","70","  270","  270","10.1","18.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-13","2.68",,"0.00",,"83","69","  270","  260","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-14","2.01",,"0.00",,"84","69","  270","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-15","1.34",,"0.00",,"87","70","  270","  270","6.9","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-16","2.01",,"0.00",,"84","69","  270","  280","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-17","2.01",,"0.00",,"81","68","  270","  270","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-18","1.57",,"0.00",,"83","69","  270","  280","10.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-19","2.24",,"0.00",,"86","70","  270","  280","8.9","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-20","2.68",,"0.00",,"82","69","  270","  280","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-21","2.01",,"0.00",,"82","69","  270","  270","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-22","1.57",,"0.00",,"88","68","  270","  270","12.1","17.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-23","1.12",,"0.00",,"93","70","  280","  270","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-24","1.34",,"0.00",,"94","72","  280","  280","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-25","2.01",,"0.00",,"90","72","  280","  270","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-26","1.57",,"0.00",,"88","71","  270","  280","8.1","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-27","1.12",,"0.00",,"84","70","  270","  270","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-28","1.12",,"0.00",,"86","70","  270","  270","8.1","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-29","1.12",,"0.00",,"96","70","  270","  280","8.1","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-30","1.57",,"0.00",,"87","70","  280","  280","8.9","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-07-31","1.57",,"0.00",,"88","70","  270","  270","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-01","2.01",,"0.00",,"90","71","  270","  280","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-02","1.57",,"0.00",,"90","71","  270","  270","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-03","1.34",,"0.00",,"92","70","  270","  270","8.9","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-04","1.12",,"0.00",,"90","68","  270","  270","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-05","1.34",,"0.00",,"89","68","  270","  270","8.9","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-06","1.57",,"0.00",,"93","69","  270","  280","8.9","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-07","1.57",,"0.00",,"96","71","  270","  260","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-08","1.57",,"0.00",,"98","72","  280","  270","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-09","1.12",,"0.00",,"97","71","  270","  270","8.9","14.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-10","1.79",,"0.00",,"93","73","  270","  270","10.1","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-11","2.46",,"0.00",,"90","73","  280","  270","12.1","21.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-12","1.12",,"0.00",,"88","69","  270","  260","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-13","1.34",,"0.00",,"86","68","  270","  280","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-14","1.57",,"0.00",,"84","68","  280","  270","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-15","1.57",,"0.00",,"86","69","  280","  280","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-16","2.01",,"0.00",,"86","72","  270","  270","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-17","1.79",,"0.00",,"87","72","  270","  270","8.9","17.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-18","1.12",,"0.00",,"85","71","  270","  260","8.1","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-19","1.34",,"0.00",,"86","69","  270","  270","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-20","1.12",,"0.00",,"86","70","  280","  270","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-21","1.57",,"0.00",,"86","70","  270","  270","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-22","1.79",,"0.00",,"84","70","  270","  270","8.9","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-23","1.12",,"0.00",,"84","68","  270","  270","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-24","0.89",,"0.00",,"84","67","  270","  270","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-25","2.01",,"0.00",,"81","67","  270","  270","8.9","17.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-26","1.34",,"0.00",,"82","66","  270","  260","8.9","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-27","1.57",,"0.00",,"81","67","  260","  270","8.9","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-28","1.12",,"0.00",,"81","65","  270","  270","8.9","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-29","1.34",,"0.00",,"85","67","  270","  280","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-30","1.57",,"0.00",,"87","65","  270","  270","10.1","17.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-08-31","1.34",,"0.00",,"85","65","  270","  280","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-01","1.79",,"0.00",,"82","67","  270","  280","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-02","2.01",,"0.00",,"79","69","  270","  270","8.9","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-03","2.01",,"0.00",,"79","69","  270","  270","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-04","1.34",,"0.00",,"76","68","  270","  270","8.9","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-05","2.24",,"0.00",,"77","67","  270","  270","12.1","18.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-06","1.79",,"0.00",,"76","66","  270","  260","10.1","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-07","1.12",,"0.00",,"82","65","  260","  260","8.1","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-08","1.57",,"0.00",,"84","65","  270","  280","8.1","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-09","0.45",,"0.00",,"89","64","  260","  270","4.9","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-10","1.79",,"0.00",,"84","67","  280","  280","8.9","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-11","1.79",,"0.00",,"82","68","  270","  270","8.1","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-12","2.46",,"0.00",,"81","66","  280","  270","8.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-13","1.12",,"0.00",,"85","64","  270","  280","8.1","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-14","1.34",,"0.00",,"92","65","  270","  270","10.1","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-15","1.57",,"0.00",,"86","65","  270","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-16","0.89",,"0.00",,"87","64","  270","  280","10.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-17","1.12",,"0.00",,"87","62","  270","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-18","1.34",,"0.00",,"85","61","  140","  270","8.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-19","1.57",,"0.00",,"81","61","  270","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-20","2.24",,"0.00",,"82","63","  270","  270","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-21","1.12",,"0.00",,"80","65","  270","  280","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-22","1.57",,"0.00",,"81","64","  270","  270","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-23","1.34",,"0.00",,"80","65","  270","  270","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-24","1.12",,"0.00",,"79","64","  280","  270","8.9","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-25","1.12",,"0.00",,"73","63","  270","  270","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-26","1.34",,"0.00",,"80","63","  270","  270","8.1","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-27","1.12",,"0.00",,"80","64","  270","  270","8.1","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-28","1.34",,"0.00",,"82","64","  270","  280","6.9","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-29","2.24",,"0.00",,"81","65","  260","  270","8.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-09-30","1.12",,"0.00",,"85","61","  280","  280","8.1","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-01","1.79",,"0.00",,"90","66","  260","  280","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-02","1.34",,"0.00",,"82","67","  280","  270","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-03","2.91",,"0.00",,"80","68","  270","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-04","1.79",,"0.00",,"79","65","  280","  280","12.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-05","0.89",,"0.00",,"77","65","  270","  270","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-06","1.79",,"0.00",,"77","64","  270","  270","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-07","1.57",,"0.00",,"78","63","  260","  270","8.9","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-08","1.12",,"0.00",,"77","63","  280","  280","8.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-09","2.01",,"0.00",,"77","63","  270","  280","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-10","1.34",,"0.00",,"73","63","  270","  270","8.9","18.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-11","1.57",,"0.00",,"75","60","  270","  270","10.1","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-12","2.46",,"0.42",,"81","60","  270","  260","10.1","17.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-13","1.57",,"0.15",,"71","62","  260",,"6.0",,"    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-14","1.12",,"0.00",,"73","62","  270","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-15","2.24",,"0.00",,"82","59","   10","   40","13.0","19.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-16","0.89",,"0.00",,"83","54","  270","  260","8.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-17","1.57",,"0.00",,"83","57","  270","  270","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-18","1.12",,"0.00",,"85","58","  270","  270","8.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-19","1.57",,"0.00",,"89","60","  270","  260","10.1","18.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-20","1.57",,"0.00",,"90","61","  280","  270","8.9","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-21","1.57",,"0.00",,"81","62","  280","  270","8.1","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-22","1.12",,"0.00",,"76","63","  270","  260","8.9","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-23","1.34",,"0.00",,"73","62","  270","  270","8.1","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-24","0.89",,"0.00",,"79","62","  270","  270","8.1","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-25","1.34",,"0.00",,"79","63","  270","  280","8.1","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-26","1.12",,"0.00",,"84","61","  270","  270","8.1","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-27","0.89",,"0.00",,"84","59","  270","  270","8.1","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-28","1.12",,"0.00",,"81","58","  270","  280","8.1","12.1","    1","    1","    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-29","1.34",,"0.00",,"74","58","  270","  270","8.1","11.0","    1","    1","    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-30","0.89",,"0.00",,"74","61","  280","  270","8.1","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-10-31","0.89",,"0.00",,"80","55","  270","  270","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-01","1.12",,"0.00",,"82","56","  280","  270","6.9","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-02","0.89",,"0.00",,"88","58","  270","  280","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-03","0.67",,"0.00",,"86","58","  280","  270","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-04","0.45",,"0.00",,"82","59","  280","  260","6.0","8.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-05","1.34",,"0.00",,"77","61","  280","  270","8.1","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-06","2.24",,"0.00",,"75","62","  280","  280","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-07","1.12",,"0.00",,"71","60","  270","  270","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-08","0.67",,"0.00",,"75","58","  270","  280","6.0","8.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-09","0.89",,"0.00",,"82","50","  140","  140","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-10","1.57",,"0.00",,"78","53","  270","  280","8.9","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-11","0.89",,"0.00",,"78","50","  280","  270","6.0","8.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-12","0.89",,"0.00",,"78","48","  260","  270","6.9","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-13","0.22",,"0.00",,"76","47","  270","  270","6.0","8.9",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-14","0.67",,"0.00",,"79","54","  270","  260","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-15","1.12",,"0.00",,"80","51","  270","  270","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-16","0.89",,"0.00",,"76","52","  270","  270","6.9","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-17","1.34",,"0.00",,"72","58","  270","  270","6.9","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-18","0.67",,"0.00",,"74","55","  270","  280","6.9","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-19","0.22",,"0.00",,"73","52","  270","  270","6.0","8.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-20","0.67",,"0.00",,"74","50","  280","  270","8.9","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-21","0.67",,"0.07",,"71","53","  270","  280","6.9","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-22","1.12",,"0.42",,"68","56","  270","  270","8.1","14.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-23","0.67",,"0.00",,"69","54","  270","  280","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-24","1.12",,"0.00",,"71","55","  260","  110","6.0","8.9",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-25","0.45",,"0.00",,"76","56","  270","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-26","1.12",,"0.00",,"78","54","  270","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-27","1.34",,"0.00",,"76","56","  270","  280","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-28","0.89",,"0.07",,"69","55","  140","  140","6.9","13.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-29","2.91",,"1.02",,"65","54","  270","  270","14.1","25.9","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-11-30","2.91",,"0.00",,"67","53","  270","  280","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-01","1.12",,"0.00",,"66","48","  270","  270","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-02","2.91",,"0.00",,"65","52","  320","  340","8.9","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-03","1.57",,"0.00",,"68","51","  270","  270","8.1","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-04","2.46",,"0.00",,"71","51","  100","  110","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-05","4.47",,"0.20",,"61","52","  100","  100","10.1","16.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-06","4.70",,"1.91",,"58","50","  100","   90","13.0","21.9","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-07","1.34",,"0.00",,"70","49","  100","   90","8.9","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-08","1.34",,"0.00",,"72","52","  270","  260","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-09","1.34",,"0.00",,"72","53","  270","  270","6.9","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-10","1.34",,"0.00",,"68","56","  100","   70","6.0","10.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-11","1.57",,"0.00",,"70","50","  270","  270","8.1","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-12","1.34",,"0.00",,"66","52","  140","  130","6.0","10.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-13","1.79",,"0.00",,"77","48","   80","   50","6.9","10.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-14","0.67",,"0.00",,"69","56","  280","   50","4.9","8.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-15","0.89",,"0.00",,"72","47","  270","  270","6.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-16","1.12",,"0.00",,"71","46","  270","  280","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-17","1.12",,"0.00",,"68","55","  100","   80","13.0","18.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-18","0.67",,"0.00",,"68","53","  270","  270","8.1","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-19","0.67",,"0.00",,"75","49","  270","  270","6.0","10.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-20","0.67",,"0.00",,"76","49","  270","  270","6.9","11.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-21","0.89",,"0.00",,"71","55","   60","   70","8.1","12.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-22","0.45",,"0.00",,"70","49","  270","  260","6.0","8.9","    1","    1","    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-23","0.22",,"0.00",,"67","47","  270","  250","6.9","10.1","    1","    1","    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-24","1.34",,"0.00",,"67","53","  260","  280","8.1","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-25","3.36",,"0.00",,"67","52","  320","  330","10.1","18.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-26","0.89",,"0.00",,"66","47","  270","   30","6.9","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-27","2.91",,"0.00",,"67","49","  340","  350","13.0","23.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-28","1.79",,"0.00",,"62","45","   20","  350","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-29","0.67",,"0.00",,"62","39","  280","  280","6.9","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-30","0.67",,"0.00",,"66","41","  160","  280","6.0","8.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2018-12-31","0.67",,"0.00",,"63","46","  120","  100","6.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-01-01","1.12",,"0.00",,"62","38","  340","  340","8.9","18.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-01-02","1.12",,"0.00",,"63","38","  270","  290","6.9","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-01-03","1.34",,"0.00",,"67","43","  270","  280","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-01-04","1.79",,"0.00",,"66","45","  280","  270","6.9","10.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-01-05","3.80",,"0.55",,"58","48","   90","   90","12.1","18.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-01-06","1.57",,"0.00",,"61","46","  260","  270","8.1","12.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-01-07","2.46",,"0.20",,"61","51","   90","   90","10.1","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-01-08","1.79",,"0.00",,"72","50","  100","  110","8.1","12.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-01-09","1.12",,"0.00",,"67","47","  280","  270","10.1","14.1",,,
